APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.E,APAAC_Pc1.Q,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,APAAC_Pc2.Hydrophobicity.4,APAAC_Pc2.Hydrophilicity.4,APAAC_Pc2.Hydrophobicity.5,APAAC_Pc2.Hydrophilicity.5,APAAC_Pc2.Hydrophobicity.6,APAAC_Pc2.Hydrophilicity.6,APAAC_Pc2.Hydrophobicity.7,APAAC_Pc2.Hydrophilicity.7,APAAC_Pc2.Hydrophobicity.8,APAAC_Pc2.Hydrophilicity.8,APAAC_Pc2.Hydrophobicity.9,APAAC_Pc2.Hydrophilicity.9,APAAC_Pc2.Hydrophobicity.10,APAAC_Pc2.Hydrophilicity.10,APAAC_Pc2.Hydrophobicity.11,APAAC_Pc2.Hydrophilicity.11,APAAC_Pc2.Hydrophobicity.12,APAAC_Pc2.Hydrophilicity.12,APAAC_Pc2.Hydrophobicity.13,APAAC_Pc2.Hydrophilicity.13,APAAC_Pc2.Hydrophobicity.14,APAAC_Pc2.Hydrophilicity.14,APAAC_Pc2.Hydrophobicity.15,APAAC_Pc2.Hydrophilicity.15,APAAC_Pc2.Hydrophobicity.16,APAAC_Pc2.Hydrophilicity.16,APAAC_Pc2.Hydrophobicity.17,APAAC_Pc2.Hydrophilicity.17,APAAC_Pc2.Hydrophobicity.18,APAAC_Pc2.Hydrophilicity.18,APAAC_Pc2.Hydrophobicity.19,APAAC_Pc2.Hydrophilicity.19,APAAC_Pc2.Hydrophobicity.20,APAAC_Pc2.Hydrophilicity.20,APAAC_Pc2.Hydrophobicity.21,APAAC_Pc2.Hydrophilicity.21,APAAC_Pc2.Hydrophobicity.22,APAAC_Pc2.Hydrophilicity.22,APAAC_Pc2.Hydrophobicity.23,APAAC_Pc2.Hydrophilicity.23,APAAC_Pc2.Hydrophobicity.24,APAAC_Pc2.Hydrophilicity.24,APAAC_Pc2.Hydrophobicity.25,APAAC_Pc2.Hydrophilicity.25,APAAC_Pc2.Hydrophobicity.26,APAAC_Pc2.Hydrophilicity.26,APAAC_Pc2.Hydrophobicity.27,APAAC_Pc2.Hydrophilicity.27,APAAC_Pc2.Hydrophobicity.28,APAAC_Pc2.Hydrophilicity.28,APAAC_Pc2.Hydrophobicity.29,APAAC_Pc2.Hydrophilicity.29,APAAC_Pc2.Hydrophobicity.30,APAAC_Pc2.Hydrophilicity.30
HL41_02565,7.77827422047216,2.91685283267706,5.83370566535412,6.80598994291314,0,14.5842641633853,3.88913711023608,4.8614213877951,1.94456855511804,6.80598994291314,14.5842641633853,11.6674113307082,8.75055849803118,4.8614213877951,3.88913711023608,3.88913711023608,2.91685283267706,1.94456855511804,2.91685283267706,8.75055849803118,-0.00297150988179083,-0.00592107681411891,-0.00299619474700312,-0.00498092162133897,-0.00199229349396091,-0.00217683826829939,0.00664498651776553,0.0111534229263748,-0.00156165245029103,0.00403383113394079,-0.00597807724377249,-0.0039728620720125,-0.00156311188123571,0.00373741171025616,-0.0055390987804881,0.00616201851356996,0.00561827025768005,0.00574301185177337,-0.00959862127291391,-0.00141144408207197,-0.00544661760474795,-0.00511165498433257,0.00581656080686144,0.00671760280368548,-0.00275848861956874,0.00109696935148557,-0.00376088851963732,-0.000407332900819049,0.00286432305164375,-0.00119014144457487,0.0126743187654205,0.0149033016785636,-0.0021215441495792,-0.000411329835793696,-0.00301983437769667,-0.00494898831350631,-0.00617094297043996,-0.010145392223399,0.00124078299828843,0.00960273317298557,0.00847730962780912,0.00663763200151021,-0.00681804392137218,-0.0049190912484591,-0.00533595738665219,0.000438612029705859,0.00489465071382981,0.00536438020907962,0.00757314656605153,0.00387247907767276,-0.00647814503057184,-0.00266868254564543,0.00250759219826159,-0.00225839348353329,0.00568798667560452,0.00935591946720498,-0.00785875394337636,-0.00981579436961381,0.009116636643909,0.00808955217266375
HL41_02570,8.90725602597897,6.92786579798365,13.8557315959673,7.91756091198131,0.989695113997664,28.7011583059322,7.91756091198131,16.8248169379603,0,20.7835973939509,35.6290241039159,29.6908534199299,1.97939022799533,17.8145120519579,10.8866462539743,15.8351218239626,7.91756091198131,1.97939022799533,13.8557315959673,14.845426709965,0.00120093466172123,0.00878744994808131,0.00302321380652834,0.00151397439628623,-0.00313562546090581,-0.00527566611426779,-0.00235048638349789,-0.00119440712012525,-0.000187805761855065,0.00186783322568062,-0.0103193374458904,-0.00590602264430064,-0.00450997086807807,-0.00237612199542973,-0.00231168764661758,-0.00352298979233276,-0.00104432437883532,0.000778241195925964,0.00143293926923263,0.00405673414935922,0.00462790314264489,0.00468898202216404,0.000888051427883662,0.00289414032709764,0.00179445189568535,0.00111360513846893,-0.000805845937665457,-0.000741595477201628,0.00282976680454088,-0.00121898002776775,-0.0048349009240198,-0.00130380250891171,-0.00137508738525167,0.00237804763398905,-0.00302762785785152,-0.00118182994318167,-6.91813302496386e-05,0.00107711303145425,-0.00478711187237103,-0.00118309501513585,0.00165688939332931,0.00101033750963895,-0.00160661213124077,-0.00215001165486026,-0.00109994474858775,-0.000546469590830552,-0.00180958483240752,-0.000994171135795262,0.00426479514703784,8.43315939993357e-05,0.00274015639778477,0.0045556568796841,0.00383986330997396,0.00573884675083238,0.0023572066587394,0.00618533576478666,0.00117229622583492,0.00447393852186977,-0.000985793189847879,-0.00087205905260532
HL41_02575,4.43550571774503,3.69625476478753,0,2.95700381183002,0,9.61026238844757,2.95700381183002,3.69625476478753,0,6.65325857661755,11.8280152473201,11.0887642943626,2.21775285887252,5.17475667070254,1.47850190591501,7.39250952957506,1.47850190591501,0.739250952957506,1.47850190591501,6.65325857661755,0.00119598794873571,0.00533137711427854,0.00238168341730505,0.00114340555660158,0.00946556474388394,0.0128100375719122,0.00619237868665573,0.00866867807111675,0.00336947609810612,-0.00167845776569432,0.00277215496740176,0.00723964590130958,0.0110520325165527,0.0151852676704759,-0.00318218337924215,0.00257945603369162,0.00464962117129596,0.00183851563388345,0.00691903786702837,0.0101179292376914,0.00400051757934925,0.0114863542389361,0.00186530531079311,-0.002961979248744,0.00857576881893773,0.0134900138399274,0.00925763932301934,0.0135486921618838,0.00120526256011811,0.00461479485265422,0.00853649653668157,0.00525168833865471,0.00507690721024035,0.011355875959639,0.00195512863558299,0.0052433090271653,0.00144045291265245,0.00344205784929036,-0.00124938503266966,0.00212076474572017,0.000162556539393732,0.0063059343805875,0.0020765718920707,1.37238598762595e-05,-0.00111327112559288,0.00234842378755448,0.00413008979574375,0.00657137073478168,0.00390034149595828,0.00590849053708755,0.00123743025160848,0.00227675515034427,-0.000381696836970433,0.00566899067643226,0.00473284481937058,0.00957765370146114,-0.0067983033832877,-0.00320157358787226,-0.00138204510911183,0.00240748478023659
HL41_02580,3.24793936313613,1.62396968156806,4.87190904470419,5.68389388548822,0,35.7273329944974,8.11984840784032,7.30786356705628,0,15.4277119748966,17.0516816564647,30.8554239497932,2.43595452235209,9.74381808940838,12.9917574525445,17.8636664972487,12.1797726117605,2.43595452235209,8.11984840784032,17.0516816564647,0.00296761768367173,0.00826031062660113,-0.00159198075153657,0.00329501069103666,0.000161298448301935,0.00348474144752079,0.00404293705394509,0.00975651872356141,0.00218305395527097,0.00805216368920441,-8.22707359832559e-05,0.00725936893103112,-0.00315756149658928,0.00374409465405696,0.0038930976958682,0.00989208030890657,0.0041732478053431,0.0111573276469938,-0.000906533174914335,0.00338454781617964,0.00483536282178717,0.0104997653070493,0.00808470347175743,0.0159795291501008,0.00237005698592337,0.00942541460702852,0.00309266334767498,0.00643414406694005,-0.00436032344799698,-0.00243360328056851,-0.00198148669363707,0.00368750483850746,-0.000549433024297882,0.0072304450478461,0.00030146059210339,0.00332584100529319,-0.00035997228846621,0.00368517066169662,-0.00189388739837364,0.00572401690568351,0.00309857762484188,0.0074707296839417,0.00359549727027582,0.00608782537212343,-0.000670150592289905,0.00243507129431718,-0.00317652836542544,0.00265825211534782,0.00400971655962205,0.00815331323854985,-0.000729359964205127,0.00301590064640756,-0.0033016263141072,0.000774127318317862,-0.00428365223190028,0.00119941639149326,-0.00112072354211027,0.00397989510104081,-0.000693835314720448,0.00244626922992608
HL41_02585,6.68838877511978,1.91096822146279,7.64387288585118,10.5103252180454,0,7.64387288585118,2.86645233219419,5.73290466438838,0.955484110731397,10.5103252180454,17.1987139931651,15.2877457717024,4.77742055365699,3.82193644292559,3.82193644292559,4.77742055365699,5.73290466438838,0.955484110731397,0.955484110731397,9.55484110731397,-0.00114143013058742,-0.00046184284502193,-0.0107391918218617,-0.00591641600732174,0.00168940845731845,0.0036509065812711,0.00196243131275081,0.00322208835552558,-0.000376098408730576,0.0062571901873992,-0.00578527160727184,-0.00541798199253775,-0.0134273187156181,-0.00654085339780905,-0.00432094682241268,0.00112087301393836,0.00515048136383239,0.003240349156669,-0.00355766170082254,-0.000861775965184008,-0.01017665370177,-0.0107191519791341,0.00777337533001735,0.00650922339332748,0.00837715868469281,0.0109416313335698,-0.0022968716955542,-0.00500952559425406,0.00389298010679999,-0.000978335810220423,-0.00654442661890367,-0.00536917162174714,0.00451494592800086,0.00602169334650297,0.00621359759934019,0.00731396200197437,-0.00492287829333526,-0.00156126997678292,-0.00141516121958807,0.000506881420985543,0.00192792373617565,0.000491859538297615,-0.00245634678014833,0.00333763734223178,-0.00693973335586467,-0.00217384724441263,-0.0024958367012484,-0.000206845392040227,0.00962546056990129,0.0139610808627024,0.00221126118677153,0.00639526739121773,0.00385314964165226,0.000265037267795582,-0.0023898936113542,0.00199963890745386,-0.000551577335095507,0.0020654903907375,0.0168923930256139,0.0178848281807687
HL41_02590,9.77722159714259,11.5548982511685,7.99954494311667,11.5548982511685,0.888838327012963,28.4428264644148,7.99954494311667,8.88838327012963,3.55535330805185,23.109796502337,23.99863482935,23.109796502337,4.44419163506481,9.77722159714259,8.88838327012963,9.77722159714259,7.99954494311667,0.888838327012963,8.88838327012963,9.77722159714259,-0.0049028836422318,-0.000189401108242969,-0.0082170930403325,-0.00562657406828259,0.0026716987565896,0.00959190605637584,0.00293707361803169,0.007380081707281,-0.00259412417950813,0.00085418641140832,-0.00275828367122248,0.00275800329692507,0.000492447567192246,0.00142582833705781,0.00536904151613316,0.00414686547242693,-0.00764320040316028,0.00169533847856999,0.0023307078407849,0.00575731686515369,0.00349527492360463,0.00697552952676366,-0.00255284986084412,0.00459354553909177,-0.00544929712911422,0.00314682567797591,0.00197228237825947,0.00560765266526719,0.00173601970153436,0.00188204325444591,-0.00241360488706297,0.00243278325676545,-0.000712703927490978,0.00329821926385202,0.00698719611034982,0.00586159368461612,-0.00240056360238218,0.00238469167422667,0.00100534694200806,0.00615041090330137,0.000439940197874925,0.00367399288894407,0.00208570579985122,0.00372377496510473,-0.00226810253680359,0.00665222162960203,0.000198794726765516,0.00821401664144279,8.70436390742274e-05,0.00446097302153232,0.000254935291650924,-0.000202095450932173,0.002840869344654,0.00978614036114113,0.00580344526260935,0.0082859671010404,-0.00163826666818908,0.00247514488998847,-0.00447366566220477,0.00128150563777303
HL41_02595,17.2162336700273,6.076317765892,9.114476648838,14.1780747870813,4.05087851059467,16.2035140423787,12.152635531784,16.2035140423787,2.02543925529733,24.305271063568,33.419747712406,23.2925514359193,8.10175702118933,10.1271962764867,10.1271962764867,17.2162336700273,7.08903739354066,0,16.2035140423787,19.2416729253247,-0.000728845162822569,-0.000668042179590198,-0.000485034302083564,-0.00137173619150796,-0.00352395281959539,-0.00599898205428903,0.00235219588277672,0.00189148671073389,-0.00110149545282309,8.38304613371995e-05,-0.000414338643399809,-0.00379501840280603,0.00315287148805943,-0.000191344052160085,-0.000864348721095067,-0.00384423574554444,-0.00284624142927878,-0.00793269188402674,0.00282859463348745,-0.000789739816178158,-0.00366001111107285,-0.00314841261343953,0.000138284274705786,-6.47401376303193e-05,0.000629023701661997,-0.00134003030069643,0.000622598125793019,-0.000608550324483834,0.00645107690948867,0.00591429073394023,0.00578582408962863,0.00453730609772544,0.000360508494761235,0.00344505661651045,0.00233307411812212,0.00307691932842504,0.00197480149932319,0.00177828313006897,-0.000669790464722209,-0.00176882004716583,0.000701975178021064,0.00273754749742828,0.000700949398591773,0.000351309393732233,0.00160784274143314,-0.00141990648131821,-0.00300861053626116,-0.00293573236455568,-0.00151819894881818,-0.00260132930345574,-0.000886660321506196,-0.00628692816899152,-0.00112888932325289,0.000444110868816901,-0.00173041310221787,-0.00433025799862599,0.00383738403814148,0.00300149900549937,0.000684965237617535,-0.00247990889908231
HL41_02600,14.3576254458484,8.61457526750903,8.61457526750903,17.2291505350181,0,36.3726511294826,7.6574002377858,15.3148004755716,3.8287001188929,23.9293757430806,41.1585262780987,40.2013512483755,1.91435005944645,20.1006756241877,12.4432753864019,11.4861003566787,16.2719755052948,3.8287001188929,10.5289253269555,22.9722007133574,-0.0056097681844259,-0.00316686865011815,-0.00353797343400882,-0.000666179870299079,0.00167529238508027,0.00472318024392131,0.00118966630677766,0.00151867650679461,-0.00512289612834861,0.000507562589554167,-0.00488318290196774,-0.00339309748445683,-0.000863683198000683,0.00184023444709347,-0.00280118813043459,0.00021281871557067,-0.00435445766158117,-0.00286500450891698,0.00172232925900989,0.000570336595712497,0.000740303800701909,0.00269037921701271,0.00787709992127091,0.0120868645639111,0.000944849870095952,0.00424421024221443,0.0010938009720561,0.00227619446412166,0.001817908997464,0.00377234640524396,0.00118783451075219,0.00378802304428319,-0.00282187923738598,0.000896037623647509,-0.000583679030596151,0.00143053673892716,0.00428408636999271,0.00649717917807696,-0.00243973811576167,0.000110215280313947,-0.00627428648681455,-0.0046385507935952,0.000520152175468991,-0.0010299257446677,0.00213481889030175,0.00221623571958737,-0.00245883582908102,0.000677665312463077,0.00194173482882398,0.000227670042185067,0.00609481852118426,0.00608107104009941,-0.00209536538329606,0.000408003175609946,0.00248775270636491,0.00321049582768493,0.000410863768047051,0.00531330113487697,-0.000745641946774597,0.00175462160500757
HL41_02605,49.4841361556692,23.8584227893405,16.7892604813878,23.8584227893405,1.76729057698819,45.9495550016929,18.556551058376,38.8803926937401,5.30187173096456,65.3897513485629,77.7607853874802,37.996747405246,12.3710340389173,22.9747775008464,32.6948756742815,28.276649231811,31.8112303857874,0.883645288494094,20.3238416353642,53.9023625981397,0.00592368602585403,0.00342541882467977,-0.000176558495784881,-0.00116269079658565,0.00583441500384197,0.00406359119524842,0.00969331536658731,0.00665345290936155,0.00456001737152876,0.00180673578147792,0.00078995934839094,0.00195622367970821,0.00319463919955239,0.00118562998452563,0.00488066323754572,0.00182530438479151,0.00554034421879931,0.0037527949128645,0.00166846872875022,0.00109722288812566,0.000705657940831452,-0.000811766306885329,0.00167214688973666,0.000458730705793788,0.0046947878465835,0.00170755801768867,0.00149623225144649,0.000754095785653551,0.00234914744029271,-2.41608735318883e-05,0.00244057933167951,0.00215559677096595,0.00369205983428504,0.00293892276332286,-6.32055388143898e-05,-0.00210479444009027,0.0016111155131606,-0.000381262712934164,0.00294591397263744,0.00205199851402145,0.00555919838351996,0.00251189443373446,0.00152100041571696,-0.000512864462532607,0.00356388239071329,0.00172072986079616,0.00123874111642736,0.00136725472955871,-0.000337347141327212,-0.000505954018143376,0.000819950913177359,3.51753118397376e-05,0.00436947433788141,0.00110659124804657,0.000943483922964425,-0.000385343900314019,-0.00259621021012265,-0.00180528094260363,0.00265872375434274,0.000279623887123815
HL41_02610,17.5194629604143,13.7108840559764,5.33201046621305,9.90230515153853,1.52343156177516,16.7577471795267,9.14058937065095,12.1874524942013,3.04686312355032,19.0428945221895,41.1326521679293,26.6600523310653,3.80857890443789,19.8046103030771,12.1874524942013,11.4257367133137,9.90230515153853,1.52343156177516,14.472599836864,22.0897576457398,0.00695925819735214,0.00490664080779593,0.00376424682119252,0.00422499184918467,0.00316667074804354,0.00519794573007667,0.00924928402273469,0.00894431713073289,0.0078138019254208,0.00810969672854658,0.00724160512155043,0.00569577342661264,0.00903186175210971,0.00652919918493801,0.00993669773988339,0.00831405540270134,0.00841942430481458,0.0093791874758462,0.0015510033681655,0.00346293043871179,0.00374116588602294,0.00552715273757846,0.00282077892456575,0.00525258258272553,0.00517538267892459,0.00578758882449864,0.00320854768516109,0.0027217333015577,0.00461602486782167,0.00491569492646855,0.00384884307824235,0.00494244083845257,0.00428616262579313,0.00312824715766041,0.000248909771553058,0.00241498922309877,0.00122287952936026,0.00323305244517387,-0.00108196148218763,0.000574855892408275,0.00445394256115309,0.00489513097108838,0.00317657791356505,0.00365215511962075,-0.000929901966112392,0.0010320886032805,0.00340160803958881,0.00311298468303548,0.00374897761376659,0.00334298090962013,0.00199414394588471,0.000934453545684986,-0.00249192999986088,-0.000270676334965252,0.0018638938757384,0.000430750160590834,0.000732549719313315,-0.000725738380428832,0.00411543543381496,0.00333112902674851
HL41_02615,2.44987528965589,3.67481293448383,5.51221940172574,3.06234411206986,0,2.44987528965589,4.89975057931177,11.0244388034515,1.83740646724191,19.5990023172471,29.3985034758706,4.2872817568978,6.12468822413971,21.436408784489,7.96209469138163,8.5745635137956,3.67481293448383,1.22493764482794,6.73715704655368,14.0867829155213,0.00817527371457998,0.00426856358429103,0.00918450324654621,0.00560948808740906,0.00760165690567998,0.00443527411751129,0.0112539607714303,0.00588966802083288,0.00548900492605218,0.00280949271528788,0.00766552114241873,0.00478492982260286,0.00763459372234163,0.00440002245597914,0.0106965744524195,0.00598985472458761,0.00846982026115316,0.00474320765887591,0.00931912543005678,0.00459167057594713,0.0116256084193536,0.00448150969594434,0.00979678084879468,0.0063376553423347,0.00660643044821535,0.00299720367683081,0.00782127663371045,0.00431963223613279,0.00951791088877489,0.00463367846307054,0.00698894444285863,0.00438467582137586,0.00713321382391097,0.00449697328850764,0.00733496134811267,0.00400627572198568,0.00962753638142393,0.00513669789723158,0.00853615579247774,0.00423739150725662,0.0117245707153622,0.00595819942931861,0.00784623931287028,0.00327183892622625,0.00818748276900299,0.00285095576825939,0.00697751953544881,0.00401592570427829,0.0083794803582776,0.00361057969621576,0.00811100502198262,0.00372747679732866,0.00779543245175815,0.00226772715955527,0.00643707379364454,0.00295595805643701,0.0118492378484842,0.00567246522145174,0.00909633854773163,0.0037629514580881
HL41_02620,3.31843138797782,0,1.99105883278669,0.663686277595564,0.663686277595564,1.99105883278669,1.99105883278669,1.32737255519113,0,9.95529416393346,12.6100392743157,3.31843138797782,1.32737255519113,3.31843138797782,2.65474511038226,3.31843138797782,5.97317649836007,0.663686277595564,0,3.98211766557338,0.00898363840950203,0.00563935497294157,0.00511185496586001,-0.00048781660683427,0.00979494337892889,0.00132076088832743,0.0121642796377755,0.00306124490694185,0.00424019652833713,-0.00034544380355744,0.0113211647338363,0.00419861596222653,0.0126001514110391,0.00646878780561725,0.0101563234000122,0.00526498835858408,0.00325458381332997,-0.000600658910738968,0.00604444763143676,0.000892206349642586,0.0114281002628488,0.0047512466894475,0.00961673486427018,0.0033214920293993,0.00408719753417193,0.000857343705110457,0.00987951812432677,0.00266790408365589,0.00868401253281786,0.000744574701021821,0.00180736541921014,-0.00305511174665167,0.00674349478782645,0.00378531211574233,0.0141317953735575,0.00769259320426041,0.00667815976066804,0.00290281170394777,0.00370389169032277,-5.33306702753982e-05,0.00990594329221927,0.00324236487981883,0.00834239715768536,-0.000625838083303365,0.00561042387299632,-9.36183600648976e-05,0.0119913331305266,0.00649855545949251,0.0135012655349466,0.008328326043354,0.0105570021256804,0.00336527327305484,0.00828867484781591,0.0010471906654918,0.0100644131504975,0.00200192858480396,0.0131036051395491,0.00443577397597819,0.00747290214380414,-0.000182924428798211
HL41_02625,9.59094747806501,5.90212152496309,2.95106076248154,5.1643563343427,0,6.63988671558347,7.37765190620386,4.42659114372231,1.47553038124077,14.7553038124077,28.0350772435747,8.85318228744463,8.11541709682424,15.4930690030281,11.0664778593058,10.3287126686854,11.8042430499262,0.737765190620386,2.21329557186116,16.2308341936485,0.00878099338646296,0.00538407390019832,0.00731424292889955,0.0028810225870017,0.010084970539482,0.0058566504531547,0.0107616817049618,0.00756280108014338,0.00655239804381465,0.00250790204357035,0.00801202124849195,0.00329114024008517,0.00226176063799825,0.00105541023645203,0.00429587306794607,0.00342280735095452,0.00884417834727353,0.00336035212507685,0.00393831435820607,0.00077105608734945,0.00690074485175549,0.0027275409355151,0.0085998983995305,0.00374260740845973,0.00346603332030799,0.0022604234609006,0.0069745213974909,0.00206073647350478,0.00365114780202984,-0.000718374849491081,0.00504578262775284,0.00370463959844173,0.00941587014871836,0.00639896869400574,0.00391829785991228,0.00184013000416619,0.00443866314314605,0.0026660445087372,0.00906801139622972,0.00489179998461498,0.00649619419627747,0.00507861401803448,0.0050901472040098,0.00363751810751415,0.00882752609781612,0.00225741616155578,0.00367607805221729,0.00137156749133747,0.0056796298395662,0.00174311523123727,0.00855278666817071,0.00275838888653129,0.00136518993995675,-0.00221133799794056,0.00246985233005011,0.00205271730415335,0.00537781009092791,0.000332526155468192,0.001372464644336,-0.00168653257485772
HL41_02630,2.74849299058594,0,1.83232866039062,1.83232866039062,0,4.58082165097656,1.83232866039062,5.49698598117187,1.83232866039062,8.24547897175781,11.9101362925391,9.16164330195312,1.83232866039062,4.58082165097656,2.74849299058594,5.49698598117187,0.916164330195312,0.916164330195312,5.49698598117187,4.58082165097656,0.00373167749796755,0.000861282116045799,0.00654886609158353,0.00451503753850207,0.00373735169977233,-0.00310508230063675,0.00367932356506057,0.00269422271286343,0.00380299967513701,0.00276967145270351,-0.00339297196792612,-0.00920768835380748,0.00513855628743254,0.0040020775478986,0.00605019459522601,0.00708874813962667,0.00868201292043436,0.00976458869861577,0.00944664722802577,0.0065441302157682,0.00288709048628707,0.00434964474591015,0.010488614897738,0.00803157835611884,0.000158781840861051,-0.00149227005445183,-0.00716819469974167,-0.00369794090524535,-0.0100210767711321,-0.00760790360316265,0.0023893700587439,0.000673278118981244,0.00112408864124413,-0.000469437137204664,0.00216720885048644,0.00230761896181469,0.00108813629711175,0.0017639168431982,0.00425860922043179,0.00688994605742208,0.000263146932441793,-0.00143613957788803,0.00353693600258194,-0.000262051090807562,-0.000926549011760654,0.000664000317409447,-0.00156627932297111,-0.00146885230505523,0.00399651821222571,0.00045577430372702,-0.00669686788236879,-0.00186043902467666,-0.0043458259048168,-0.00508196030686042,0.00140749726973493,-0.00885808453124115,0.00624220811135832,0.00750068008438667,0.00159686847422563,-0.000797616510661522
HL41_02635,7.33008688099715,5.49756516074787,3.66504344049858,7.33008688099715,0,23.8227823632408,10.9951303214957,9.16260860124644,1.83252172024929,10.0788694613711,15.576434622119,10.9951303214957,4.58130430062322,4.58130430062322,8.2463477411218,11.9113911816204,7.33008688099715,0.916260860124644,0.916260860124644,13.7439129018697,-0.004971451384733,0.00193678066573348,-0.00095535729359927,-0.00423894342725706,-0.00741247304546254,-0.00312923946030507,4.67901463011712e-05,0.00253321071205868,-0.00482343191572661,-0.00185635328584223,0.00759815303908507,0.00709142918661702,0.00394060141042723,0.00916061158990275,0.000216551859680128,0.00620527966573803,-0.00678051774804259,-0.00420953257095675,-0.00169219473102763,0.00352602011899245,-0.00290256837336081,0.00324302811364625,0.0012239224825356,0.0015498263915464,0.00669770362273074,0.00474589344153971,-0.000555527974733152,0.00701726873376078,9.31332817592451e-06,0.0042591666390734,-0.00518571753151204,-0.00281787540434529,0.00100054975446216,0.00395328021548906,0.000739939441753535,0.00957674503549036,0.00289103750286569,0.0059591783534116,-0.00668258848427075,-0.00610437209848114,0.00389783998300846,0.00484440623449477,-0.00317389002918301,0.00367762066411532,0.00391951263606296,0.00902339778693438,-0.000250102567923282,0.00405041430330784,0.00101297237126083,0.00291878556797192,0.00246665537632636,0.00552631043706265,-0.00129920781651062,0.00205147924725569,9.19670361642644e-05,0.00642219235303718,0.00168201293892811,0.0050728102704377,0.000582023327968258,0.000417803033274599
HL41_02640,8.90999295161875,11.8799906021583,13.8599890358514,12.8699898190049,0.989999216846528,35.639971806475,10.8899913853118,15.8399874695444,2.96999765053958,29.6999765053958,47.5199624086333,31.6799749390889,4.94999608423264,13.8599890358514,16.829986686391,17.8199859032375,15.8399874695444,1.97999843369306,9.89999216846528,21.7799827706236,-0.0080194781493115,-0.00321154521854307,-0.0038152714571476,-0.00514367144237561,-0.00329556462778668,-0.00134520450116811,0.00249191785317041,0.00361476774095011,0.00137290249720457,0.00232890285524375,-0.00098549286620722,-0.00288909212964144,0.00432296833137562,0.00250171244445844,0.00508202376236055,0.00714072963607816,-0.00494715506370134,-0.00119169387131633,-0.00325427622262954,-0.00449004829793272,0.00305917471300093,0.00419664359851777,0.00237465672921259,0.00416858695504367,-0.0077790711981184,-0.000907987739586056,0.00479378256825049,0.00224895481842982,0.00384196022552778,0.00190162781830499,0.00194683644521115,0.00193333784586674,-0.00683116402826294,-0.00131539389669603,0.000693464122369122,-0.00158645296959882,-0.00101595701355175,0.00223774489001936,0.00255446386882191,0.00454381589861088,-0.00193524848451368,0.000589443089567225,0.00414308631369375,0.00243786287500656,-0.0012998644216574,-0.00255436456696951,-0.00393664862658359,-0.0010619499296703,-0.00135308575617963,0.0018163128075335,0.00781639784410117,0.00371475648239174,-0.00309973136259699,-0.00154848047105839,-0.00118874485213478,0.00348211182464618,-0.00500281995221523,-0.00255865712638633,0.00104275068563142,0.00317120185641274
HL41_02645,11.2167874494757,3.05912384985702,2.03941589990468,5.09853974976169,0,22.4335748989514,5.09853974976169,13.2562033493804,0,14.2759112993327,17.3350351491897,26.5124066987608,4.07883179980935,4.07883179980935,6.11824769971403,4.07883179980935,6.11824769971403,0,5.09853974976169,18.3547430991421,0.00955367980910686,0.0209844318391292,9.85252697946209e-05,0.00856808556834558,-0.0017439996758293,0.00660512244521684,0.0135640884337682,0.0208810676227147,0.01238445759272,0.0169739716884052,0.00220256700526055,0.00727625459749432,-0.0035678073822887,0.00209381313406136,0.00364573018873038,0.00783966409448555,0.00255696382687789,0.00664839516953458,0.000790501623244487,0.00218462589573073,-0.0011774487802285,0.00150547932348786,-0.00693494314054953,0.00359425212477985,0.00570256499730785,0.0107401882955464,-0.00378849569595258,-0.000936598483725603,-0.00437384340296753,-0.00592719891061106,-0.00679153390742342,-0.00851116888324673,-0.00112287598593613,0.00276678773169846,-0.00699318483797696,0.000768490763759704,-0.0126976191698068,-0.00979125606132478,-0.0115326575425249,-0.0120710330975403,-0.00412262661163885,-0.00560845445711954,-0.00485637579125382,-0.0109934743329902,-0.0105552399859119,-0.00881455036472988,-0.00464476148403479,-0.00364217407093697,-0.00326569364247733,-0.000678455972388994,0.00138930040988586,0.000936075267655711,-0.00740117173005057,-0.00730235979817766,-0.00122506587882422,-0.00290183852478758,-0.0106236620428804,-0.0038533312127297,-0.0035878951121814,7.5761299965534e-05
