QSO_Schneider.Xr.A,QSO_Schneider.Xr.R,QSO_Schneider.Xr.N,QSO_Schneider.Xr.D,QSO_Schneider.Xr.C,QSO_Schneider.Xr.E,QSO_Schneider.Xr.Q,QSO_Schneider.Xr.G,QSO_Schneider.Xr.H,QSO_Schneider.Xr.I,QSO_Schneider.Xr.L,QSO_Schneider.Xr.K,QSO_Schneider.Xr.M,QSO_Schneider.Xr.F,QSO_Schneider.Xr.P,QSO_Schneider.Xr.S,QSO_Schneider.Xr.T,QSO_Schneider.Xr.W,QSO_Schneider.Xr.Y,QSO_Schneider.Xr.V,QSO_Grantham.Xr.A,QSO_Grantham.Xr.R,QSO_Grantham.Xr.N,QSO_Grantham.Xr.D,QSO_Grantham.Xr.C,QSO_Grantham.Xr.E,QSO_Grantham.Xr.Q,QSO_Grantham.Xr.G,QSO_Grantham.Xr.H,QSO_Grantham.Xr.I,QSO_Grantham.Xr.L,QSO_Grantham.Xr.K,QSO_Grantham.Xr.M,QSO_Grantham.Xr.F,QSO_Grantham.Xr.P,QSO_Grantham.Xr.S,QSO_Grantham.Xr.T,QSO_Grantham.Xr.W,QSO_Grantham.Xr.Y,QSO_Grantham.Xr.V,QSO_Schneider.Xd.1,QSO_Schneider.Xd.2,QSO_Schneider.Xd.3,QSO_Schneider.Xd.4,QSO_Schneider.Xd.5,QSO_Schneider.Xd.6,QSO_Schneider.Xd.7,QSO_Schneider.Xd.8,QSO_Schneider.Xd.9,QSO_Schneider.Xd.10,QSO_Schneider.Xd.11,QSO_Schneider.Xd.12,QSO_Schneider.Xd.13,QSO_Schneider.Xd.14,QSO_Schneider.Xd.15,QSO_Schneider.Xd.16,QSO_Schneider.Xd.17,QSO_Schneider.Xd.18,QSO_Schneider.Xd.19,QSO_Schneider.Xd.20,QSO_Schneider.Xd.21,QSO_Schneider.Xd.22,QSO_Schneider.Xd.23,QSO_Schneider.Xd.24,QSO_Schneider.Xd.25,QSO_Schneider.Xd.26,QSO_Schneider.Xd.27,QSO_Schneider.Xd.28,QSO_Schneider.Xd.29,QSO_Schneider.Xd.30,QSO_Grantham.Xd.1,QSO_Grantham.Xd.2,QSO_Grantham.Xd.3,QSO_Grantham.Xd.4,QSO_Grantham.Xd.5,QSO_Grantham.Xd.6,QSO_Grantham.Xd.7,QSO_Grantham.Xd.8,QSO_Grantham.Xd.9,QSO_Grantham.Xd.10,QSO_Grantham.Xd.11,QSO_Grantham.Xd.12,QSO_Grantham.Xd.13,QSO_Grantham.Xd.14,QSO_Grantham.Xd.15,QSO_Grantham.Xd.16,QSO_Grantham.Xd.17,QSO_Grantham.Xd.18,QSO_Grantham.Xd.19,QSO_Grantham.Xd.20,QSO_Grantham.Xd.21,QSO_Grantham.Xd.22,QSO_Grantham.Xd.23,QSO_Grantham.Xd.24,QSO_Grantham.Xd.25,QSO_Grantham.Xd.26,QSO_Grantham.Xd.27,QSO_Grantham.Xd.28,QSO_Grantham.Xd.29,QSO_Grantham.Xd.30
TOPB45_0372,0.0421171912739231,0.0421171912739231,0.0237584155904181,0.0377974793483925,0,0.0928738063989073,0.0205186316462702,0.0615558949388106,0.0129591357765917,0.0961135903430552,0.0939537343802899,0.0971935183244379,0.00971935183244379,0.0259182715531834,0.0345576954042446,0.0464369031994536,0.0475168311808363,0.00431971192553057,0.0291580554973314,0.0475168311808363,1.77818401835502e-06,1.77818401835502e-06,1.00307816420027e-06,1.59580617031861e-06,0,3.92112373278286e-06,8.66294778172957e-07,2.59888433451887e-06,5.47133544109236e-07,4.05790711881017e-06,3.96671819479196e-06,4.10350158081927e-06,4.10350158081927e-07,1.09426708821847e-06,1.4590227842913e-06,1.96056186639143e-06,2.00615632840053e-06,1.82377848036412e-07,1.23105047424578e-06,2.00615632840053e-06,0.0328383630156881,0.0355604759224644,0.0333859215999085,0.0331417410279084,0.0361063083497993,0.0354082891235512,0.0327472947408813,0.0327534776525531,0.0331639118413734,0.0321334413217542,0.0312620863109838,0.0348161075911617,0.033828820151734,0.0327564454026387,0.0323808461267354,0.0330412297548396,0.0329687934774956,0.0337011522536957,0.0339755200525594,0.0336534835846407,0.0338220277287095,0.0327869933254481,0.0315523393104896,0.0313287190553559,0.0331805080665985,0.0332708805438069,0.0337523574709042,0.033748282578652,0.0335608763044676,0.0322933783318185,0.0342656881037328,0.0350734669493633,0.033518449584758,0.033053427107281,0.0368128728777795,0.036164857027029,0.0335076482567081,0.0328154240155934,0.0322185970673405,0.0327745394615099,0.0320732100063321,0.0349393189232401,0.0330641053302835,0.0331515053545087,0.0333087241784085,0.0329571999952108,0.0333756887647613,0.0325358524528922,0.0331200087001529,0.0327426598136731,0.0330405329934248,0.0331053591995093,0.0330235581752188,0.032220197432957,0.0344662581421108,0.0326733790286503,0.0327945463114395,0.0324783578362988,0.032154067225259,0.0325704540901109
TOPB45_0373,0.0265816130994949,0.0531632261989898,0.0151894931997114,0.022784239799567,0.00759474659985568,0.072150092698629,0.0113921198997835,0.0683527193987011,0.00759474659985568,0.102529079098052,0.110123825697907,0.117718572297763,0.00759474659985568,0.0645553460987733,0.0531632261989898,0.0455684795991341,0.022784239799567,0.022784239799567,0.022784239799567,0.0683527193987011,1.05544587378788e-06,2.11089174757576e-06,6.0311192787879e-07,9.04667891818185e-07,3.01555963939395e-07,2.86478165742425e-06,4.52333945909093e-07,2.71400367545456e-06,3.01555963939395e-07,4.07100551318183e-06,4.37256147712123e-06,4.67411744106062e-06,3.01555963939395e-07,2.56322569348486e-06,2.11089174757576e-06,1.80933578363637e-06,9.04667891818185e-07,9.04667891818185e-07,9.04667891818185e-07,2.71400367545456e-06,0.0336818547358514,0.0367905929949665,0.0338163668118308,0.0357031380638542,0.0344618933114681,0.0365109491088372,0.0361066146730315,0.0347725013592223,0.0344944288261645,0.0334383979185837,0.0334578343940821,0.0327956309701235,0.032257403050449,0.0299948144968903,0.0344268078606007,0.0350202811062546,0.0339623940426048,0.0325869717628271,0.0311961006292532,0.033163461256397,0.0349363944718979,0.0336373100280939,0.0279043107496898,0.0337210090722096,0.0335325712574726,0.0310554721240997,0.030698153726595,0.0299772364558849,0.0296749628830494,0.0324267685577871,0.0365035756018367,0.0352383673995326,0.0334689877811182,0.036653328293529,0.0335764924822626,0.0362459864974397,0.0340894542547217,0.0337263808741387,0.0352562647459924,0.0340742106007446,0.0348392580812588,0.0324555034197125,0.0330921634485795,0.0321327631493063,0.0331529722087079,0.0332407702276089,0.0346453123630512,0.0320334607703811,0.0326029944416752,0.03275063624162,0.0336572491694056,0.0342032162421178,0.0302974181637802,0.0329682239474004,0.0346048737082869,0.0307516217566657,0.0318027403023711,0.0309413607691764,0.0300092060512451,0.0309850562283512
TOPB45_0374,0.0358158016547444,0.0313388264479013,0.0313388264479013,0.0402927768615874,0.0134309256205291,0.0671546281026457,0.0179079008273722,0.089539504136861,0.0313388264479013,0.089539504136861,0.0984934545505471,0.0761085785163318,0.0223848760342152,0.0671546281026457,0.0671546281026457,0.0626776528958027,0.0358158016547444,0.0134309256205291,0.0179079008273722,0.0626776528958027,1.28456499458909e-06,1.12399437026545e-06,1.12399437026545e-06,1.44513561891273e-06,4.81711872970909e-07,2.40855936485455e-06,6.42282497294546e-07,3.21141248647273e-06,1.12399437026545e-06,3.21141248647273e-06,3.53255373512e-06,2.72970061350182e-06,8.02853121618182e-07,2.40855936485455e-06,2.40855936485455e-06,2.24798874053091e-06,1.28456499458909e-06,4.81711872970909e-07,6.42282497294546e-07,2.24798874053091e-06,0.0358393930755968,0.036154969685557,0.0348115046391668,0.0392957567215111,0.0334157404638054,0.0329472612719085,0.0323376423027332,0.0354111618908094,0.0329462924544737,0.0336867075974095,0.0336785120465959,0.033555606989335,0.0337682588346848,0.0319434849285475,0.0324831730972944,0.0358123297604715,0.0355504934178017,0.0345832500875236,0.0328819686177944,0.0331574673457028,0.0312362580505175,0.0337996800374765,0.0341326483530227,0.0297889826938212,0.031538142279505,0.0318612026012209,0.0298773183393249,0.0297833649853317,0.0302850637809609,0.0289593884432527,0.0373734550938237,0.0369481356241152,0.0351204565498139,0.0365917330663665,0.0344601901425951,0.0349584247328089,0.0327267981388965,0.0359179466125796,0.0352965543535096,0.0344343703862038,0.0365973690952802,0.034480502326572,0.0339364569372387,0.0340501730533847,0.0319918824484297,0.0367127712029816,0.0351584957307161,0.0340908777066507,0.0302086332658787,0.0335669197024202,0.031038526480633,0.0312869452935241,0.032007827111425,0.0306888197179185,0.031103445184047,0.0291130759531809,0.0301976984063622,0.0303871717430641,0.0301861212643485,0.0293680621046069
TOPB45_0375,0.0430285682658794,0.0412357112548011,0.0412357112548011,0.0394428542437228,0.00717142804431324,0.0986071356093071,0.00896428505539155,0.0501999963101927,0.0143428560886265,0.0663357094098975,0.0896428505539155,0.080678565498524,0.0179285701107831,0.0663357094098975,0.0430285682658794,0.0573714243545059,0.0268928551661747,0.00358571402215662,0.0340642832104879,0.0609571383766625,1.64561963719559e-06,1.57705215231244e-06,1.57705215231244e-06,1.50848466742929e-06,2.74269939532598e-07,3.77121166857322e-06,3.42837424415747e-07,1.91988957672818e-06,5.48539879065196e-07,2.53699694067653e-06,3.42837424415747e-06,3.08553681974172e-06,6.85674848831494e-07,2.53699694067653e-06,1.64561963719559e-06,2.19415951626078e-06,1.02851227324724e-06,1.37134969766299e-07,1.30278221277984e-06,2.33129448602708e-06,0.033849909684102,0.0350338312377955,0.0315662447990991,0.0339231588294323,0.0357517544728837,0.0323730602155107,0.0333950821196756,0.0336326129043594,0.0347319783014109,0.0356088440476737,0.0327444313617856,0.0349596252446783,0.033158805438471,0.0325423304794975,0.0338858103907489,0.0331187166178462,0.0315726793629118,0.0329885568124132,0.0329138050736219,0.033357366145305,0.0313381327887229,0.0346571010626288,0.0336520413786457,0.0343522601507495,0.0313794550949714,0.0335528121216535,0.0322470609140576,0.0315234449993878,0.0330469227345518,0.0313493082043301,0.0342036144787403,0.0354662024318816,0.0336312336851812,0.0340338276726726,0.0358549457874266,0.0313195632133277,0.0339695113718522,0.0331783934447674,0.0351226313353776,0.0344456097031384,0.0320207137434973,0.0343861754072417,0.0351332455820375,0.0324905175796712,0.0339170298189227,0.032676664587632,0.0331111218853486,0.0326880605036195,0.0345955325088354,0.0333719251708501,0.0316103373464717,0.0337037643706906,0.0331020161233561,0.0331582826014512,0.0318205378281294,0.0321278710088727,0.0332841519334512,0.0316981105838706,0.0332448970483556,0.0306334426758445
TOPB45_0376,0.0393984221589485,0.0413683432668959,0.0393984221589485,0.0334886588351062,0.0196992110794742,0.0984960553973712,0.0177292899715268,0.0453081854827908,0.00590976332384228,0.0807667654258444,0.112285503153003,0.108345660937108,0.00984960553973712,0.0453081854827908,0.0334886588351062,0.0295488166192114,0.0374285010510011,0.00590976332384228,0.0315187377271588,0.027578895511264,1.51082891915707e-06,1.58637036511492e-06,1.51082891915707e-06,1.28420458128351e-06,7.55414459578535e-07,3.77707229789268e-06,6.79873013620682e-07,1.73745325703063e-06,2.26624337873561e-07,3.09719928427199e-06,4.30586241959765e-06,4.15477952768194e-06,3.77707229789268e-07,1.73745325703063e-06,1.28420458128351e-06,1.1331216893678e-06,1.43528747319922e-06,2.26624337873561e-07,1.20866313532566e-06,1.05758024340995e-06,0.0364046877430153,0.0374705673373165,0.0349529658080559,0.0335334152456867,0.0350148175879953,0.0366156757492978,0.0335044520866129,0.0313992515713799,0.034219343548403,0.0326140345473492,0.0323598652794042,0.0336738129019949,0.0345157339384625,0.0322965356646495,0.0339350606874571,0.0344191234915497,0.0334195900521957,0.0318188940154004,0.0312778930055879,0.0339336858795158,0.0320182374240296,0.0316711721924129,0.0331756708747517,0.0314409183576947,0.0325203750422561,0.0326417698545964,0.0304004832493843,0.0338653327689438,0.0321003738756018,0.0308163391110511,0.0364621109564543,0.0355132499620669,0.0327770632480274,0.0366145687026864,0.033457835204855,0.03594461428092,0.0332002917531509,0.0333285006952306,0.0349151807802739,0.033633620149599,0.0334662656302239,0.0342418874265962,0.0343342897232918,0.0319789452090489,0.0344604439380415,0.0337484658098887,0.0320196242776972,0.0319395578991265,0.0306939323342937,0.033243478797805,0.0317189088896282,0.0332023993594931,0.0320610209900822,0.02983881827434,0.0333482925540715,0.0330956290797763,0.0317106068847175,0.0349602336986432,0.0320207196286636,0.0320693683198605
TOPB45_0377,0.0582318789635255,0.0517616701898005,0.0323510438686253,0.0452914614160754,0.0129404175474501,0.0679371921241131,0.00970531316058759,0.0727898487044069,0.0145579697408814,0.0905829228321508,0.0824951618649945,0.0695547443175444,0.0129404175474501,0.0404388048357816,0.048526565802938,0.0404388048357816,0.0533792223832317,0.00808776096715632,0.0291159394817628,0.0744074008978382,2.18595023718289e-06,1.9430668774959e-06,1.21441679843494e-06,1.70018351780891e-06,4.85766719373975e-07,2.55027527671337e-06,3.64325039530481e-07,2.73243779647861e-06,5.46487559295722e-07,3.40036703561782e-06,3.09676283600909e-06,2.61099611663512e-06,4.85766719373975e-07,1.51802099804367e-06,1.82162519765241e-06,1.51802099804367e-06,2.00378771741765e-06,3.03604199608734e-07,1.09297511859144e-06,2.79315863640036e-06,0.0326610587458513,0.0341191659079821,0.0322924760240712,0.034365538517668,0.0338047102029643,0.0342891219551907,0.033631736773894,0.0335438131068679,0.0342893450156382,0.0349495182098955,0.0336677808511755,0.033897512569161,0.0342463554927486,0.0337974506287201,0.0319797991412005,0.0318944347652548,0.0316978859982309,0.0323299183134687,0.0323985243634247,0.0337027542706601,0.0325749857202897,0.0334959468258703,0.0327251699417723,0.0324976916357474,0.0312338099504251,0.032351025913796,0.0340243077947027,0.0336794962964468,0.0356033019112335,0.0326378109622169,0.0349507818731097,0.035940634789262,0.0350875616371174,0.0334968699378554,0.035393570381987,0.0335765296077487,0.0344704982455806,0.0329360461882541,0.0331506275644536,0.0331498260493666,0.0333507816690876,0.034222708642028,0.0338337370135732,0.033308635334098,0.0326898960473794,0.0325600506032907,0.0312840446569231,0.0333478549246034,0.0326759909750373,0.0337746981409173,0.0315893065354617,0.0336665543250167,0.0331043218519293,0.0320580592754896,0.0306498883489484,0.0331125798861586,0.0327897818290506,0.0326484844345527,0.0355032868676416,0.0316763316432376
TOPB45_0378,0.0336855444401056,0.025665176716271,0.049726279887775,0.0320814708953387,0.00641629417906774,0.0689751624249782,0.0144366619029024,0.0577466476116097,0.0112285148133685,0.126721810036588,0.144366619029024,0.0882240449621814,0.0176448089924363,0.0834118243278806,0.0417059121639403,0.0529344269773089,0.0577466476116097,0.0112285148133685,0.0320814708953387,0.0641629417906774,1.1869111440619e-06,9.0431325261859e-07,1.75210692694852e-06,1.13039156577324e-06,2.26078313154648e-07,2.43034186641246e-06,5.08676204597957e-07,2.03470481839183e-06,3.95637048020633e-07,4.46504668480429e-06,5.08676204597957e-06,3.1085768058764e-06,6.21715361175281e-07,2.93901807101042e-06,1.46950903550521e-06,1.86514608352584e-06,2.03470481839183e-06,3.95637048020633e-07,1.13039156577324e-06,2.26078313154648e-06,0.0325043839229724,0.0349537912328358,0.0332783478042489,0.0317776221514536,0.0331241604053494,0.0340070445696847,0.0335468445316882,0.0351561385338066,0.0346697261696077,0.0337028154999622,0.0328924423573665,0.033054734819073,0.0310994156861349,0.0326824112233016,0.0331467436755641,0.031969805240408,0.0349573184301534,0.0343997299542187,0.0337556875284786,0.0361467607789983,0.0337520188518743,0.0331659980119513,0.0341324688446309,0.0350771744846036,0.0322212408812178,0.0300780183275428,0.0319936979158573,0.0331232645302746,0.0318709843647944,0.0321551357271792,0.0345940004546774,0.0352523744143307,0.0343774174306752,0.0309517657905994,0.0339418493005937,0.0338124646819753,0.0347821767386317,0.0345234922807623,0.0334384915883127,0.0342742974600876,0.0329010243105345,0.0331798127824011,0.0323817224252183,0.0327923936810637,0.0328846845004512,0.0321066472896452,0.0348905360741267,0.0346711496790414,0.0326303916138149,0.0357598071882063,0.0324364446809173,0.0315220935511947,0.0330896979667777,0.0352894399537724,0.0324782804727666,0.0310718303307581,0.0320464652426834,0.0327443350836448,0.031225405328884,0.0339494511838735
TOPB45_0379,0.0306719308889068,0.0353906894872001,0.0495469652820802,0.0377500687863468,0.00235937929914668,0.0849376547692803,0.00707813789744003,0.0519063445812269,0.0117968964957334,0.0849376547692803,0.0896564133675737,0.11325020635904,0.0141562757948801,0.0660626203761069,0.0212344136923201,0.0401094480854935,0.0448282066837869,0.0117968964957334,0.0330313101880535,0.0401094480854935,1.2501568225568e-06,1.44248864141169e-06,2.01948409797637e-06,1.53865455083914e-06,9.61659094274461e-08,3.46197273938806e-06,2.88497728282338e-07,2.11565000740381e-06,4.8082954713723e-07,3.46197273938806e-06,3.65430455824295e-06,4.61596365251741e-06,5.76995456564676e-07,2.69264546396849e-06,8.65493184847014e-07,1.63482046026658e-06,1.82715227912148e-06,4.8082954713723e-07,1.34632273198424e-06,1.63482046026658e-06,0.0365600337304226,0.0350277725946606,0.0334885007992491,0.0352689568403848,0.0376606466593437,0.0330865052714398,0.0326126765533645,0.0340579775744221,0.032397923254239,0.0332085771969983,0.0344748619652986,0.0332791174474084,0.0321473449038973,0.0340213029107203,0.0326672997232087,0.0332571605917746,0.033861105067253,0.0359061303420365,0.0329518767292512,0.0295864668266518,0.0341025240712175,0.0332061951676579,0.029265331238369,0.0336934959415313,0.0337105495351055,0.0330046102722147,0.0303891085532491,0.0333599509618868,0.0305826526840409,0.030803965293556,0.0350637157811162,0.035133618780679,0.0368341494068573,0.0362569520018829,0.0374881545236915,0.0351697098464871,0.0323916594383561,0.0329123305217691,0.032379071320812,0.0346347292757513,0.0339437579833332,0.0329025889151441,0.0315989157639909,0.0325303018299776,0.0336453455497889,0.0341679591845723,0.034931218391107,0.0353897662970299,0.03439795919015,0.0311733623815926,0.0305154336956538,0.032177863388517,0.0299482952448054,0.0343116502864388,0.0337113826797927,0.0334690926709902,0.0300188137061886,0.0309803381681898,0.0313861583059737,0.0305356093034517
TOPB45_0380,0.0560836809545054,0.0245366104175961,0.0210313803579395,0.0210313803579395,0.0455679907755356,0.108662131849354,0.0175261502982829,0.0701046011931317,0.0245366104175961,0.0455679907755356,0.105156901789698,0.119177822028324,0.0105156901789698,0.0490732208351922,0.0350523005965659,0.0525784508948488,0.0210313803579395,0.00701046011931317,0.0315470705369093,0.0525784508948488,1.89036955366071e-06,8.2703667972656e-07,7.08888582622766e-07,7.08888582622766e-07,1.53592526234933e-06,3.66259101021762e-06,5.90740485518972e-07,2.36296194207589e-06,8.2703667972656e-07,1.53592526234933e-06,3.54444291311383e-06,4.01703530152901e-06,3.54444291311383e-07,1.65407335945312e-06,1.18148097103794e-06,1.77222145655692e-06,7.08888582622766e-07,2.36296194207589e-07,1.06333287393415e-06,1.77222145655692e-06,0.0369404979251017,0.0392400171760339,0.0332374638774256,0.0325835600550896,0.037370560910535,0.0334311246835146,0.0350007754673039,0.0333571464525825,0.0363282274727993,0.0341999026064116,0.0334889357418425,0.0335836316350421,0.0337174988246815,0.0302844999892952,0.0315908971293912,0.0361336724825221,0.0322202622381715,0.032497270404619,0.0341056680014878,0.0319306611822117,0.030396243919413,0.0334299634007958,0.0332211344126697,0.0331059104901487,0.0296812590096265,0.0330303629677189,0.0304800679910596,0.0322380207852228,0.0279444571241663,0.0317250755834598,0.0368947797267554,0.0367781793697236,0.0326580362238521,0.0315349204127835,0.0358830775712556,0.0309574479585692,0.0329024610071405,0.0338956848002532,0.0374879068038358,0.0308755240680375,0.0356491561537998,0.0359090228933795,0.0319145775080168,0.0331551443424163,0.0353762694939191,0.034169788385534,0.0315821560220056,0.0352668170967622,0.0333666176214224,0.0334062681228105,0.0322014529025945,0.0338390327876919,0.0316892690868399,0.035312717632487,0.0317002923042996,0.0323284384773617,0.0310663214300504,0.03337813706089,0.0267235281951868,0.0320968563922285
TOPB45_0381,0.0819929545179939,0.0507575432730439,0.0117132792168563,0.0468531168674251,0.0546619696786626,0.0976106601404689,0.015617705622475,0.0546619696786626,0.0273309848393313,0.0741841017067564,0.105419512951706,0.0702796753011376,0.015617705622475,0.0351398376505688,0.0663752488955189,0.0351398376505688,0.0351398376505688,0.00390442640561876,0.0117132792168563,0.0624708224899001,2.63715530810388e-06,1.6325247145405e-06,3.76736472586268e-07,1.50694589034507e-06,1.75810353873592e-06,3.13947060488557e-06,5.02315296781691e-07,1.75810353873592e-06,8.79051769367959e-07,2.38599765971303e-06,3.39062825327641e-06,2.26041883551761e-06,5.02315296781691e-07,1.1302094177588e-06,2.13484001132219e-06,1.1302094177588e-06,1.1302094177588e-06,1.25578824195423e-07,3.76736472586268e-07,2.00926118712676e-06,0.0366816991521314,0.0371260025740735,0.0347708037608742,0.0336017177608307,0.035577320430023,0.0366247862806299,0.0285413542919746,0.0315907417692889,0.0367107094307678,0.0343681836047959,0.0340858100209446,0.0337723123020009,0.0348668089208767,0.0349187034331191,0.0334787279386111,0.0328248989398084,0.0333259051751114,0.0328330470872743,0.0310165533080948,0.0322404410562823,0.035153764349115,0.0308350158310376,0.0323405927171275,0.0316445186055014,0.0301460688593723,0.0316958231589138,0.029238756689464,0.0345624370177709,0.0319644914251961,0.0295575777033691,0.0351837456797745,0.0357927150719454,0.0354641004047908,0.0340849184101821,0.0376917682829582,0.0350869871957319,0.0305365129221866,0.0341332662574974,0.0350584431289923,0.0344781684981501,0.0359003486821633,0.0347564888462144,0.0337925583495728,0.0354782405803952,0.0346604210457049,0.0337193710108317,0.0336586285335684,0.0347322646910271,0.0313756934148725,0.0317518773406323,0.0348695349037551,0.0311263817751973,0.032967241759078,0.0306298179885638,0.0320928991956174,0.0293362556362916,0.0305985363034567,0.0337185798642392,0.0309472812561298,0.026376827391655
TOPB45_0382,0.0446704017412777,0.0496337797125307,0.0148901339137592,0.0496337797125307,0.0397070237700246,0.119121071310074,0.00992675594250615,0.0347436457987715,0.00992675594250615,0.0248168898562654,0.124084449281327,0.109194315367568,0.0148901339137592,0.0446704017412777,0.0545971576837838,0.0347436457987715,0.0148901339137592,0.00496337797125307,0.0297802678275184,0.0595605356550369,1.60815269088169e-06,1.78683632320188e-06,5.36050896960565e-07,1.78683632320188e-06,1.42946905856151e-06,4.28840717568452e-06,3.57367264640376e-07,1.25078542624132e-06,3.57367264640376e-07,8.93418161600941e-07,4.4670908080047e-06,3.93103991104414e-06,5.36050896960565e-07,1.60815269088169e-06,1.96551995552207e-06,1.25078542624132e-06,5.36050896960565e-07,1.78683632320188e-07,1.07210179392113e-06,2.14420358784226e-06,0.0346069335232557,0.0374323850744957,0.0376770155809026,0.0336485901107701,0.0339553442412164,0.0357220516813548,0.0340237246995264,0.0346194680379843,0.0340972214078491,0.0376190780698442,0.0335765650440158,0.0357415706615645,0.0362427532119276,0.0345029428133532,0.0328791538565459,0.0324057061659484,0.0330194109766088,0.032996432521953,0.0314557007321167,0.0267987274695008,0.0304765513355133,0.0356290687511169,0.0307703704066288,0.0281754781852473,0.0283125934870543,0.0331070428890558,0.0295091854945515,0.034093331608533,0.0326579475161365,0.0292842764741755,0.0355952268956033,0.0376494990112988,0.0350326772159696,0.034656655380115,0.0364895920804555,0.0355741958320792,0.0351430322272906,0.0361337793634163,0.03789795860204,0.0382280408760251,0.0327162940800236,0.0365857596113702,0.0346581384542633,0.0355525572442052,0.0318771064008319,0.0302549627815395,0.0332427854026551,0.0298562838611067,0.0325014984856115,0.0286033184945511,0.0319857460492826,0.0361608499337128,0.0316381706476933,0.0290740962606251,0.0325167759361749,0.0304878411595424,0.0291110301674257,0.0311039601921457,0.0311891029429462,0.0284828857263673
TOPB45_0383,0.047887098916114,0.0526758088077254,0.0335209692412798,0.0383096791328912,0.00957741978322279,0.114929037398674,0.0526758088077254,0.0430983890245026,0.0430983890245026,0.0574645186993368,0.119717747290285,0.0670419384825596,0.0287322593496684,0.0430983890245026,0.0143661296748342,0.0574645186993368,0.0143661296748342,0.0047887098916114,0.0191548395664456,0.0287322593496684,1.97745085110177e-06,2.17519593621194e-06,1.38421559577124e-06,1.58196068088141e-06,3.95490170220353e-07,4.74588204264424e-06,2.17519593621194e-06,1.77970576599159e-06,1.77970576599159e-06,2.37294102132212e-06,4.94362712775442e-06,2.76843119154247e-06,1.18647051066106e-06,1.77970576599159e-06,5.9323525533053e-07,2.37294102132212e-06,5.9323525533053e-07,1.97745085110177e-07,7.90980340440707e-07,1.18647051066106e-06,0.0355155444882362,0.037388428081685,0.0354725160143761,0.0371878745170693,0.0357472428642449,0.0377730165561451,0.0332179822988566,0.0329727141556281,0.0372324320259978,0.0338918375830295,0.0354317027977119,0.0349660400281738,0.0326102844784494,0.0325465515385019,0.0324436210926077,0.0323851705785417,0.0320468477458283,0.0341293556781694,0.0347269962500623,0.0289371352038322,0.0296098024090809,0.0281536572516916,0.0345064799905215,0.034496961950741,0.0319274781377472,0.0327473186795787,0.0291267087355373,0.030664045032526,0.0272554523457097,0.0301000915981076,0.0357419297709517,0.0377917750977123,0.0357899818266334,0.0367594271063861,0.040640550117335,0.0339389296339341,0.0315051029009066,0.0341958202740007,0.034141618346172,0.0344068340543218,0.0367720036937991,0.0355573149594928,0.0340809303795517,0.0324106171946431,0.0320029261526714,0.0316929211827442,0.0337291023241237,0.0330304293894124,0.0350678958738451,0.0289046561591652,0.0304895039182892,0.0294547632114332,0.0332940829113898,0.0331280561379313,0.0313412908724013,0.0315794352783995,0.0324317165952243,0.0309958895322393,0.0284531645808416,0.0306711327789629
TOPB45_0384,0.0635018831980529,0.0328458016541653,0.0328458016541653,0.0306560815438876,0.035035521764443,0.0700710435288859,0.0503635625363868,0.0459841223158314,0.0394149619849983,0.0656916033083306,0.0591224429774975,0.100727125072774,0.0306560815438876,0.0328458016541653,0.035035521764443,0.0459841223158314,0.0394149619849983,0.0262766413233322,0.0262766413233322,0.0328458016541653,2.32059960580855e-06,1.20031014093546e-06,1.20031014093546e-06,1.12028946487309e-06,1.28033081699782e-06,2.56066163399564e-06,1.84047554943436e-06,1.68043419730964e-06,1.44037216912255e-06,2.40062028187091e-06,2.16055825368382e-06,3.68095109886873e-06,1.12028946487309e-06,1.20031014093546e-06,1.28033081699782e-06,1.68043419730964e-06,1.44037216912255e-06,9.60248112748364e-07,9.60248112748364e-07,1.20031014093546e-06,0.0357323294615793,0.0344132536726646,0.0325796168688678,0.0335655814860065,0.0339296130385437,0.0331861102169718,0.0326355326857158,0.0347428008559891,0.0334265237483473,0.036106458470461,0.0315616880313913,0.0341310193338188,0.0340140823676857,0.0347131818258894,0.0308311947749386,0.0338933865280113,0.0336018401854246,0.031366930383287,0.0343240604603287,0.0336151468955627,0.0328360882747281,0.031366710973332,0.0328534030485561,0.0328228008341269,0.033910855677107,0.0332022147324948,0.0319115098332169,0.0332285325405562,0.0316782803355791,0.0316295323485401,0.0349033464662733,0.0336241759490784,0.0295887732655915,0.0342418635496714,0.0342082708698604,0.0355188495024098,0.0320556186589716,0.0341537527832591,0.0348578227036615,0.0345571050030191,0.0340796456351578,0.0346991417030298,0.0330107614525872,0.0338870278658081,0.0324666608657011,0.0339091695868745,0.0337003796388926,0.0328097015019129,0.0344066341237514,0.0330651194978363,0.0329409354106551,0.032091579950794,0.0340170534623418,0.031398984995339,0.0331440678968395,0.0324780318037696,0.0321404645818005,0.0327423561009388,0.0323470219529203,0.0329556032005774
