CTDD_prop1.G1.residue0,CTDD_prop1.G1.residue25,CTDD_prop1.G1.residue50,CTDD_prop1.G1.residue75,CTDD_prop1.G1.residue100,CTDD_prop1.G2.residue0,CTDD_prop1.G2.residue25,CTDD_prop1.G2.residue50,CTDD_prop1.G2.residue75,CTDD_prop1.G2.residue100,CTDD_prop1.G3.residue0,CTDD_prop1.G3.residue25,CTDD_prop1.G3.residue50,CTDD_prop1.G3.residue75,CTDD_prop1.G3.residue100,CTDD_prop2.G1.residue0,CTDD_prop2.G1.residue25,CTDD_prop2.G1.residue50,CTDD_prop2.G1.residue75,CTDD_prop2.G1.residue100,CTDD_prop2.G2.residue0,CTDD_prop2.G2.residue25,CTDD_prop2.G2.residue50,CTDD_prop2.G2.residue75,CTDD_prop2.G2.residue100,CTDD_prop2.G3.residue0,CTDD_prop2.G3.residue25,CTDD_prop2.G3.residue50,CTDD_prop2.G3.residue75,CTDD_prop2.G3.residue100,CTDD_prop3.G1.residue0,CTDD_prop3.G1.residue25,CTDD_prop3.G1.residue50,CTDD_prop3.G1.residue75,CTDD_prop3.G1.residue100,CTDD_prop3.G2.residue0,CTDD_prop3.G2.residue25,CTDD_prop3.G2.residue50,CTDD_prop3.G2.residue75,CTDD_prop3.G2.residue100,CTDD_prop3.G3.residue0,CTDD_prop3.G3.residue25,CTDD_prop3.G3.residue50,CTDD_prop3.G3.residue75,CTDD_prop3.G3.residue100,CTDD_prop4.G1.residue0,CTDD_prop4.G1.residue25,CTDD_prop4.G1.residue50,CTDD_prop4.G1.residue75,CTDD_prop4.G1.residue100,CTDD_prop4.G2.residue0,CTDD_prop4.G2.residue25,CTDD_prop4.G2.residue50,CTDD_prop4.G2.residue75,CTDD_prop4.G2.residue100,CTDD_prop4.G3.residue0,CTDD_prop4.G3.residue25,CTDD_prop4.G3.residue50,CTDD_prop4.G3.residue75,CTDD_prop4.G3.residue100,CTDD_prop5.G1.residue0,CTDD_prop5.G1.residue25,CTDD_prop5.G1.residue50,CTDD_prop5.G1.residue75,CTDD_prop5.G1.residue100,CTDD_prop5.G2.residue0,CTDD_prop5.G2.residue25,CTDD_prop5.G2.residue50,CTDD_prop5.G2.residue75,CTDD_prop5.G2.residue100,CTDD_prop5.G3.residue0,CTDD_prop5.G3.residue25,CTDD_prop5.G3.residue50,CTDD_prop5.G3.residue75,CTDD_prop5.G3.residue100,CTDD_prop6.G1.residue0,CTDD_prop6.G1.residue25,CTDD_prop6.G1.residue50,CTDD_prop6.G1.residue75,CTDD_prop6.G1.residue100,CTDD_prop6.G2.residue0,CTDD_prop6.G2.residue25,CTDD_prop6.G2.residue50,CTDD_prop6.G2.residue75,CTDD_prop6.G2.residue100,CTDD_prop6.G3.residue0,CTDD_prop6.G3.residue25,CTDD_prop6.G3.residue50,CTDD_prop6.G3.residue75,CTDD_prop6.G3.residue100,CTDD_prop7.G1.residue0,CTDD_prop7.G1.residue25,CTDD_prop7.G1.residue50,CTDD_prop7.G1.residue75,CTDD_prop7.G1.residue100,CTDD_prop7.G2.residue0,CTDD_prop7.G2.residue25,CTDD_prop7.G2.residue50,CTDD_prop7.G2.residue75,CTDD_prop7.G2.residue100,CTDD_prop7.G3.residue0,CTDD_prop7.G3.residue25,CTDD_prop7.G3.residue50,CTDD_prop7.G3.residue75,CTDD_prop7.G3.residue100
HL41_01170,0.245098039215686,24.9183006535948,48.3660130718954,70.9967320261438,99.8366013071895,0.65359477124183,29.2483660130719,56.3725490196078,79.8202614379085,100,0.0816993464052288,22.4673202614379,47.0588235294118,74.7549019607843,99.6732026143791,0.65359477124183,28.4313725490196,53.0228758169935,77.6143790849673,100,0.163398692810458,25.5718954248366,49.3464052287582,73.5294117647059,99.7549019607843,0.0816993464052288,20.9150326797386,46.4052287581699,72.9575163398693,99.8366013071895,0.0816993464052288,22.6307189542484,47.875816993464,75.6535947712418,99.6732026143791,0.65359477124183,28.5130718954248,53.1045751633987,78.5947712418301,100,0.245098039215686,25.0816993464052,48.7745098039216,71.3235294117647,99.8366013071895,0.65359477124183,28.6764705882353,52.6960784313725,75.3267973856209,99.9183006535948,0.163398692810458,25.4084967320261,50.2450980392157,75.4901960784314,100,0.0816993464052288,20.9150326797386,46.4052287581699,72.9575163398693,99.8366013071895,0.245098039215686,22.7124183006536,45.6699346405229,69.1993464052288,99.8366013071895,0.0816993464052288,24.8366013071895,51.3888888888889,76.7156862745098,100,2.20588235294118,26.9607843137255,47.6307189542484,71.1601307189542,99.5098039215686,0.0816993464052288,24.3464052287582,48.3660130718954,72.7124183006536,99.8366013071895,0.163398692810458,21.6503267973856,48.8562091503268,75.2450980392157,99.9183006535948,1.38888888888889,28.5130718954248,53.5947712418301,77.2058823529412,100,0.163398692810458,25,49.3464052287582,75.1633986928105,99.6732026143791,0.245098039215686,24.9183006535948,48.3660130718954,70.9967320261438,99.8366013071895,0.0816993464052288,22.5490196078431,58.6601307189542,81.8627450980392,100
HL41_01180,3.17460317460317,14.2857142857143,52.3809523809524,84.1269841269841,100,11.1111111111111,20.6349206349206,47.6190476190476,66.6666666666667,96.8253968253968,1.58730158730159,23.8095238095238,39.6825396825397,61.9047619047619,92.0634920634921,11.1111111111111,26.984126984127,50.7936507936508,68.2539682539683,100,3.17460317460317,17.4603174603175,52.3809523809524,77.7777777777778,98.4126984126984,1.58730158730159,7.93650793650794,44.4444444444444,66.6666666666667,95.2380952380952,1.58730158730159,23.8095238095238,39.6825396825397,66.6666666666667,92.0634920634921,11.1111111111111,20.6349206349206,41.2698412698413,63.4920634920635,96.8253968253968,3.17460317460317,14.2857142857143,52.3809523809524,84.1269841269841,100,11.1111111111111,26.984126984127,50.7936507936508,71.4285714285714,100,3.17460317460317,20.6349206349206,52.3809523809524,73.015873015873,98.4126984126984,1.58730158730159,7.93650793650794,44.4444444444444,66.6666666666667,95.2380952380952,4.76190476190476,7.93650793650794,44.4444444444444,84.1269841269841,95.2380952380952,1.58730158730159,25.3968253968254,47.6190476190476,68.2539682539683,96.8253968253968,3.17460317460317,9.52380952380952,50.7936507936508,87.3015873015873,100,1.58730158730159,17.4603174603175,42.8571428571429,79.3650793650794,98.4126984126984,22.2222222222222,28.5714285714286,39.6825396825397,61.9047619047619,92.0634920634921,11.1111111111111,15.8730158730159,52.3809523809524,68.2539682539683,100,19.047619047619,26.984126984127,39.6825396825397,61.9047619047619,96.8253968253968,3.17460317460317,14.2857142857143,52.3809523809524,84.1269841269841,100,1.58730158730159,12.6984126984127,47.6190476190476,66.6666666666667,88.8888888888889
HL41_01185,0.364298724954463,22.7686703096539,48.0874316939891,73.5883424408015,99.8178506375228,1.45719489981785,24.9544626593807,50.4553734061931,74.4990892531876,99.4535519125683,0.182149362477231,23.6794171220401,50.2732240437158,75.4098360655738,100,1.45719489981785,25.6830601092896,51.3661202185792,74.3169398907104,99.4535519125683,0.546448087431694,21.6757741347905,48.9981785063752,75.7741347905282,99.6357012750455,0.182149362477231,26.5938069216758,49.7267759562842,73.5883424408015,100,0.182149362477231,26.2295081967213,50.0910746812386,75.7741347905282,100,1.45719489981785,23.4972677595628,49.9089253187614,73.9526411657559,99.4535519125683,0.364298724954463,24.7723132969035,49.5446265938069,74.1347905282332,99.8178506375228,1.45719489981785,26.0473588342441,52.2768670309654,73.7704918032787,99.2714025500911,0.546448087431694,21.4936247723133,48.816029143898,76.8670309653916,99.6357012750455,0.182149362477231,26.5938069216758,49.7267759562842,73.5883424408015,100,0.364298724954463,21.1293260473588,46.448087431694,70.3096539162113,99.8178506375228,0.182149362477231,24.2258652094718,50.4553734061931,75.7741347905282,100,1.27504553734062,28.7795992714025,48.0874316939891,71.9489981785064,99.6357012750455,0.182149362477231,25.3187613843352,50.8196721311475,76.5027322404372,100,0.910746812386157,21.6757741347905,44.9908925318761,72.8597449908925,98.9071038251366,3.27868852459016,24.9544626593807,52.2768670309654,73.9526411657559,99.4535519125683,0.910746812386157,24.5901639344262,50.0910746812386,73.224043715847,98.9071038251366,0.364298724954463,22.7686703096539,48.0874316939891,73.5883424408015,99.8178506375228,0.182149362477231,24.408014571949,52.2768670309654,77.7777777777778,100
HL41_01190,0.873362445414847,35.3711790393013,54.5851528384279,73.7991266375546,100,1.31004366812227,28.3842794759825,45.8515283842795,75.1091703056769,97.3799126637555,0.436681222707424,10.9170305676856,38.4279475982533,70.3056768558952,99.5633187772926,1.31004366812227,27.9475982532751,44.1048034934498,70.7423580786026,97.3799126637555,0.873362445414847,19.6506550218341,48.471615720524,72.0524017467249,99.5633187772926,0.436681222707424,18.7772925764192,57.2052401746725,78.1659388646288,100,0.436681222707424,11.353711790393,43.2314410480349,78.1659388646288,99.5633187772926,1.31004366812227,27.9475982532751,44.5414847161572,70.7423580786026,97.3799126637555,0.873362445414847,35.3711790393013,54.5851528384279,73.7991266375546,100,1.31004366812227,29.6943231441048,44.9781659388646,75.1091703056769,96.5065502183406,0.873362445414847,22.2707423580786,46.7248908296943,68.9956331877729,99.5633187772926,0.436681222707424,18.7772925764192,57.2052401746725,78.1659388646288,100,1.74672489082969,37.5545851528384,57.2052401746725,76.8558951965066,100,0.436681222707424,23.1441048034934,44.5414847161572,72.4890829694323,99.5633187772926,0.873362445414847,24.4541484716157,49.3449781659389,73.3624454148472,99.1266375545852,0.436681222707424,25.3275109170306,52.4017467248908,74.235807860262,100,2.62008733624454,13.5371179039301,48.9082969432314,79.4759825327511,98.6899563318777,1.31004366812227,27.0742358078603,41.4847161572052,66.3755458515284,97.3799126637555,1.31004366812227,13.9737991266376,43.2314410480349,75.5458515283843,99.5633187772926,0.873362445414847,35.3711790393013,54.5851528384279,73.7991266375546,100,0.436681222707424,27.9475982532751,44.5414847161572,70.7423580786026,97.3799126637555
HL41_01195,2,26,50.6666666666667,74.6666666666667,98.6666666666667,3.33333333333333,18.6666666666667,45.3333333333333,69.3333333333333,96,0.666666666666667,27.3333333333333,53.3333333333333,73.3333333333333,100,3.33333333333333,30.6666666666667,52.6666666666667,80.6666666666667,96,1.33333333333333,25.3333333333333,48.6666666666667,68,99.3333333333333,0.666666666666667,13.3333333333333,44.6666666666667,76.6666666666667,100,0.666666666666667,25.3333333333333,47.3333333333333,73.3333333333333,100,3.33333333333333,20,52.6666666666667,71.3333333333333,96,2,24.6666666666667,49.3333333333333,74.6666666666667,98.6666666666667,3.33333333333333,20,41.3333333333333,61.3333333333333,94,1.33333333333333,32.6666666666667,53.3333333333333,74,99.3333333333333,0.666666666666667,13.3333333333333,44.6666666666667,76.6666666666667,100,2,10,52,74.6666666666667,98,0.666666666666667,24.6666666666667,50,72.6666666666667,100,6,26.6666666666667,48.6666666666667,74,98.6666666666667,0.666666666666667,22,44.6666666666667,63.3333333333333,98.6666666666667,1.33333333333333,27.3333333333333,53.3333333333333,76.6666666666667,100,5.33333333333333,21.3333333333333,51.3333333333333,80.6666666666667,96,1.33333333333333,28.6666666666667,52.6666666666667,72,100,2,26,50.6666666666667,74.6666666666667,98.6666666666667,0.666666666666667,15.3333333333333,45.3333333333333,80.6666666666667,96.6666666666667
HL41_01200,4.71698113207547,22.6415094339623,39.622641509434,56.6037735849057,95.2830188679245,1.88679245283019,23.5849056603774,61.3207547169811,83.9622641509434,98.1132075471698,0.943396226415094,24.5283018867925,47.1698113207547,68.8679245283019,100,1.88679245283019,20.7547169811321,61.3207547169811,84.9056603773585,99.0566037735849,3.77358490566038,27.3584905660377,40.5660377358491,59.4339622641509,100,0.943396226415094,24.5283018867925,53.7735849056604,71.6981132075472,95.2830188679245,0.943396226415094,24.5283018867925,48.1132075471698,68.8679245283019,100,1.88679245283019,20.7547169811321,69.811320754717,84.9056603773585,98.1132075471698,4.71698113207547,22.6415094339623,42.4528301886792,56.6037735849057,95.2830188679245,2.83018867924528,18.8679245283019,52.8301886792453,83.0188679245283,98.1132075471698,1.88679245283019,29.2452830188679,47.1698113207547,68.8679245283019,100,0.943396226415094,24.5283018867925,53.7735849056604,71.6981132075472,95.2830188679245,6.60377358490566,26.4150943396226,56.6037735849057,74.5283018867924,95.2830188679245,0.943396226415094,25.4716981132075,53.7735849056604,77.3584905660377,100,4.71698113207547,13.2075471698113,27.3584905660377,39.622641509434,78.3018867924528,0.943396226415094,26.4150943396226,43.3962264150943,67.9245283018868,95.2830188679245,2.83018867924528,24.5283018867925,47.1698113207547,68.8679245283019,100,1.88679245283019,19.811320754717,58.4905660377358,83.0188679245283,98.1132075471698,3.77358490566038,21.6981132075472,48.1132075471698,76.4150943396226,100,4.71698113207547,22.6415094339623,39.622641509434,56.6037735849057,95.2830188679245,0.943396226415094,31.1320754716981,62.2641509433962,81.1320754716981,97.1698113207547
HL41_01210,0.523560209424084,26.7015706806283,51.5706806282722,77.2251308900524,100,0.785340314136126,24.869109947644,47.1204188481675,71.9895287958115,99.738219895288,0.261780104712042,23.8219895287958,52.6178010471204,75.6544502617801,98.9528795811518,0.523560209424084,26.4397905759162,47.6439790575916,71.4659685863874,97.9057591623037,1.30890052356021,19.1099476439791,44.5026178010471,71.7277486910995,98.9528795811518,0.261780104712042,26.1780104712042,55.4973821989529,80.3664921465969,100,0.261780104712042,20.9424083769633,48.4293193717278,75.6544502617801,99.738219895288,1.04712041884817,28.0104712041885,47.6439790575916,69.6335078534031,97.9057591623037,0.523560209424084,26.7015706806283,51.5706806282722,77.2251308900524,100,0.523560209424084,28.0104712041885,49.2146596858639,73.0366492146597,97.9057591623037,1.30890052356021,19.3717277486911,44.5026178010471,71.4659685863874,98.9528795811518,0.261780104712042,26.1780104712042,55.4973821989529,80.3664921465969,100,2.61780104712042,30.1047120418848,52.3560209424084,79.3193717277487,100,0.261780104712042,25.130890052356,49.738219895288,73.8219895287958,99.738219895288,0.523560209424084,9.94764397905759,37.9581151832461,67.5392670157068,98.4293193717277,0.261780104712042,24.6073298429319,53.1413612565445,75.9162303664921,100,0.785340314136126,24.869109947644,48.1675392670157,74.0837696335079,99.738219895288,0.523560209424084,24.3455497382199,46.0732984293194,70.9424083769634,97.1204188481675,1.04712041884817,24.3455497382199,47.9057591623037,70.9424083769634,98.9528795811518,0.523560209424084,26.7015706806283,51.5706806282722,77.2251308900524,100,0.261780104712042,23.5602094240838,50.5235602094241,75.6544502617801,99.738219895288
HL41_01215,0.757575757575758,21.2121212121212,57.1969696969697,76.1363636363636,98.1060606060606,3.78787878787879,24.6212121212121,45.8333333333333,68.9393939393939,100,0.378787878787879,23.4848484848485,48.8636363636364,74.6212121212121,99.2424242424242,2.65151515151515,24.2424242424242,45.8333333333333,69.6969696969697,100,0.757575757575758,25.7575757575758,56.0606060606061,77.2727272727273,99.2424242424242,0.378787878787879,18.9393939393939,42.4242424242424,73.1060606060606,99.6212121212121,0.378787878787879,23.4848484848485,46.2121212121212,73.8636363636364,99.2424242424242,3.78787878787879,24.6212121212121,46.969696969697,68.9393939393939,100,0.757575757575758,19.6969696969697,57.1969696969697,76.1363636363636,99.6212121212121,3.78787878787879,29.5454545454545,44.6969696969697,68.9393939393939,98.4848484848485,0.757575757575758,25,54.5454545454545,76.5151515151515,100,0.378787878787879,18.9393939393939,42.4242424242424,73.1060606060606,99.6212121212121,1.13636363636364,15.1515151515152,40.9090909090909,73.1060606060606,98.1060606060606,0.378787878787879,25,48.8636363636364,73.4848484848485,100,0.757575757575758,30.3030303030303,61.3636363636364,75.3787878787879,97.3484848484848,0.378787878787879,26.8939393939394,51.1363636363636,75,99.6212121212121,1.51515151515152,22.3484848484848,47.7272727272727,69.3181818181818,99.2424242424242,3.78787878787879,24.6212121212121,48.1060606060606,71.969696969697,100,1.51515151515152,26.5151515151515,50.7575757575758,76.8939393939394,99.2424242424242,0.757575757575758,21.2121212121212,57.1969696969697,76.1363636363636,98.1060606060606,0.378787878787879,23.1060606060606,42.8030303030303,67.0454545454545,100
HL41_01220,0.895522388059702,20,53.7313432835821,72.2388059701493,100,3.88059701492537,33.134328358209,51.6417910447761,74.9253731343284,96.4179104477612,0.298507462686567,22.089552238806,45.9701492537313,75.8208955223881,99.4029850746269,3.88059701492537,32.5373134328358,51.3432835820896,75.5223880597015,97.6119402985075,0.597014925373134,19.4029850746269,45.3731343283582,73.7313432835821,99.4029850746269,0.298507462686567,25.0746268656716,54.0298507462687,71.044776119403,100,0.298507462686567,22.3880597014925,45.9701492537313,75.8208955223881,99.4029850746269,3.88059701492537,34.0298507462687,52.5373134328358,74.9253731343284,96.4179104477612,0.895522388059702,20.2985074626866,46.865671641791,72.2388059701493,100,3.88059701492537,32.8358208955224,51.6417910447761,78.5074626865672,97.6119402985075,0.597014925373134,20.8955223880597,45.3731343283582,72.8358208955224,99.4029850746269,0.298507462686567,25.0746268656716,54.0298507462687,71.044776119403,100,1.19402985074627,20.2985074626866,59.4029850746269,70.4477611940299,100,0.298507462686567,26.5671641791045,49.5522388059701,74.9253731343284,99.4029850746269,0.895522388059702,18.5074626865672,41.4925373134328,73.7313432835821,97.6119402985075,0.298507462686567,20.2985074626866,46.865671641791,72.8358208955224,100,0.597014925373134,28.3582089552239,50.1492537313433,76.1194029850746,98.5074626865672,1.7910447761194,26.2686567164179,51.3432835820896,75.5223880597015,97.6119402985075,0.597014925373134,24.7761194029851,47.4626865671642,75.8208955223881,99.4029850746269,0.895522388059702,20,53.7313432835821,72.2388059701493,100,0.298507462686567,30.7462686567164,50.1492537313433,74.9253731343284,96.4179104477612
HL41_01225,2,33.3333333333333,56,78.6666666666667,98,5.33333333333333,19.3333333333333,39.3333333333333,74.6666666666667,100,0.666666666666667,17.3333333333333,42.6666666666667,66,99.3333333333333,5.33333333333333,22,39.3333333333333,64.6666666666667,100,1.33333333333333,28.6666666666667,52.6666666666667,73.3333333333333,99.3333333333333,0.666666666666667,17.3333333333333,47.3333333333333,79.3333333333333,98,0.666666666666667,17.3333333333333,46.6666666666667,71.3333333333333,99.3333333333333,5.33333333333333,19.3333333333333,38.6666666666667,64.6666666666667,100,2,33.3333333333333,56,80,98,5.33333333333333,19.3333333333333,34,64,100,1.33333333333333,30,54,74,99.3333333333333,0.666666666666667,17.3333333333333,47.3333333333333,79.3333333333333,98,2,26.6666666666667,50,76,98,0.666666666666667,22.6666666666667,48.6666666666667,72.6666666666667,100,4.66666666666667,23.3333333333333,45.3333333333333,75.3333333333333,95.3333333333333,0.666666666666667,26.6666666666667,50.6666666666667,75.3333333333333,98.6666666666667,1.33333333333333,18,41.3333333333333,76.6666666666667,99.3333333333333,5.33333333333333,21.3333333333333,46,68.6666666666667,100,1.33333333333333,16.6666666666667,41.3333333333333,64.6666666666667,99.3333333333333,2,33.3333333333333,56,78.6666666666667,98,0.666666666666667,26,48,77.3333333333333,100
HL41_01230,0.333333333333333,22.5,48.8333333333333,74,100,1.33333333333333,25.5,48.1666666666667,76.3333333333333,99.8333333333333,0.166666666666667,25.8333333333333,51.1666666666667,74.1666666666667,98.8333333333333,1.66666666666667,25.6666666666667,49.5,75.6666666666667,99.8333333333333,0.5,23.6666666666667,50.3333333333333,75.3333333333333,100,0.166666666666667,24.8333333333333,49.1666666666667,72.6666666666667,99.6666666666667,0.166666666666667,25.1666666666667,49.3333333333333,73.3333333333333,98.8333333333333,1.66666666666667,27.1666666666667,51.8333333333333,76.6666666666667,99.8333333333333,0.333333333333333,22.5,49.1666666666667,74.6666666666667,100,1.66666666666667,23.8333333333333,50.6666666666667,74.3333333333333,99.8333333333333,0.5,25.1666666666667,50.1666666666667,76.3333333333333,100,0.166666666666667,24.8333333333333,49.1666666666667,72.6666666666667,99.6666666666667,0.333333333333333,21.6666666666667,49.8333333333333,70.5,99.6666666666667,0.166666666666667,26.3333333333333,50.5,75.5,99.8333333333333,1,20.3333333333333,47.5,74,100,0.166666666666667,26.5,52.1666666666667,78.1666666666667,100,1.16666666666667,24.3333333333333,46.5,72,99.8333333333333,1.66666666666667,20.6666666666667,48.3333333333333,73.5,99.5,0.5,27.3333333333333,54.1666666666667,78.1666666666667,98.8333333333333,0.333333333333333,22.5,48.8333333333333,74,100,0.166666666666667,23.1666666666667,42,72.1666666666667,99.8333333333333
HL41_01235,1.16279069767442,20.9302325581395,44.1860465116279,73.2558139534884,97.6744186046512,2.71317829457364,24.031007751938,51.1627906976744,73.6434108527132,98.8372093023256,0.387596899224806,25.1937984496124,53.1007751937984,75.1937984496124,100,2.32558139534884,23.6434108527132,54.2635658914729,74.031007751938,98.8372093023256,0.775193798449612,26.7441860465116,48.8372093023256,72.8682170542636,100,0.387596899224806,25.1937984496124,46.5116279069767,74.8062015503876,98.4496124031008,0.387596899224806,25.1937984496124,53.1007751937984,75.5813953488372,100,2.71317829457364,25.968992248062,57.7519379844961,75.968992248062,98.8372093023256,1.16279069767442,20.1550387596899,42.6356589147287,72.0930232558139,97.6744186046512,2.32558139534884,22.093023255814,51.1627906976744,70.1550387596899,98.8372093023256,0.775193798449612,25.968992248062,49.6124031007752,75.968992248062,100,0.387596899224806,25.1937984496124,46.5116279069767,74.8062015503876,98.4496124031008,6.58914728682171,27.5193798449612,48.062015503876,74.8062015503876,97.6744186046512,0.387596899224806,24.031007751938,50.3875968992248,74.031007751938,100,1.16279069767442,22.093023255814,39.1472868217054,72.4806201550388,96.1240310077519,0.387596899224806,27.5193798449612,46.5116279069767,74.031007751938,100,1.55038759689922,25.1937984496124,58.1395348837209,75.5813953488372,99.6124031007752,2.32558139534884,17.4418604651163,40.3100775193798,68.6046511627907,98.8372093023256,0.775193798449612,25.1937984496124,54.2635658914729,74.031007751938,100,1.16279069767442,20.9302325581395,44.1860465116279,73.2558139534884,97.6744186046512,0.387596899224806,23.2558139534884,48.4496124031008,75.968992248062,98.8372093023256
HL41_01240,1.09090909090909,33.0909090909091,51.6363636363636,69.8181818181818,99.6363636363636,0.727272727272727,22.9090909090909,44.7272727272727,71.2727272727273,100,0.363636363636364,23.6363636363636,52.3636363636364,76,99.2727272727273,0.727272727272727,25.0909090909091,46.9090909090909,75.2727272727273,100,1.09090909090909,23.6363636363636,50.1818181818182,74.5454545454545,98.1818181818182,0.363636363636364,24,51.2727272727273,67.2727272727273,99.6363636363636,0.363636363636364,24,50.1818181818182,74.1818181818182,99.2727272727273,0.727272727272727,24.3636363636364,46.9090909090909,77.0909090909091,100,1.09090909090909,26.1818181818182,51.6363636363636,66.1818181818182,99.6363636363636,0.727272727272727,28,48.3636363636364,77.0909090909091,100,1.09090909090909,23.6363636363636,50.1818181818182,74.5454545454545,98.1818181818182,0.363636363636364,24,51.2727272727273,67.2727272727273,99.6363636363636,4.36363636363636,33.0909090909091,45.8181818181818,65.0909090909091,99.6363636363636,0.363636363636364,24.3636363636364,50.1818181818182,75.6363636363636,100,1.09090909090909,21.8181818181818,35.6363636363636,51.6363636363636,90.5454545454545,0.363636363636364,18.5454545454545,44.3636363636364,69.8181818181818,99.6363636363636,0.727272727272727,28.7272727272727,54.1818181818182,76.3636363636364,100,2.54545454545455,22.9090909090909,50.9090909090909,78.5454545454545,98.9090909090909,1.45454545454545,21.0909090909091,49.0909090909091,75.6363636363636,99.2727272727273,1.09090909090909,33.0909090909091,51.6363636363636,69.8181818181818,99.6363636363636,0.363636363636364,24.7272727272727,47.2727272727273,72.7272727272727,100
HL41_01245,0.823045267489712,27.5720164609053,52.2633744855967,74.0740740740741,98.3539094650206,1.64609053497942,23.4567901234568,47.7366255144033,76.5432098765432,99.5884773662551,0.411522633744856,22.6337448559671,49.3827160493827,73.2510288065844,100,1.64609053497942,18.5185185185185,42.798353909465,69.1358024691358,99.1769547325103,0.823045267489712,22.6337448559671,52.2633744855967,73.6625514403292,98.3539094650206,0.411522633744856,28.8065843621399,48.1481481481481,79.8353909465021,100,0.411522633744856,23.8683127572016,49.3827160493827,72.4279835390947,100,1.64609053497942,18.5185185185185,42.798353909465,68.3127572016461,99.1769547325103,0.823045267489712,27.9835390946502,53.9094650205761,79.8353909465021,99.5884773662551,1.64609053497942,17.6954732510288,43.2098765432099,69.1358024691358,99.1769547325103,0.823045267489712,23.4567901234568,51.8518518518519,73.6625514403292,98.3539094650206,0.411522633744856,28.8065843621399,48.1481481481481,79.8353909465021,100,2.88065843621399,27.5720164609053,45.2674897119342,71.6049382716049,97.5308641975309,0.411522633744856,23.4567901234568,50.6172839506173,75.3086419753086,100,3.7037037037037,13.1687242798354,48.559670781893,71.1934156378601,98.3539094650206,0.411522633744856,28.8065843621399,53.0864197530864,74.8971193415638,99.5884773662551,1.64609053497942,22.2222222222222,47.7366255144033,79.0123456790123,100,0.823045267489712,17.2839506172839,42.798353909465,67.4897119341564,99.1769547325103,2.05761316872428,21.3991769547325,44.0329218106996,69.5473251028807,100,0.823045267489712,27.5720164609053,52.2633744855967,74.0740740740741,98.3539094650206,0.411522633744856,33.7448559670782,57.201646090535,80.6584362139918,99.5884773662551
HL41_01250,0.769230769230769,22.3076923076923,49.6153846153846,75.3846153846154,98.8461538461538,1.53846153846154,25,49.2307692307692,67.3076923076923,99.6153846153846,0.384615384615385,26.1538461538462,47.3076923076923,76.5384615384615,100,1.53846153846154,25,51.9230769230769,71.1538461538462,99.6153846153846,1.15384615384615,23.8461538461538,51.5384615384615,77.3076923076923,100,0.384615384615385,26.5384615384615,42.6923076923077,70.7692307692308,98.8461538461538,0.384615384615385,26.1538461538462,41.9230769230769,75.7692307692308,100,1.53846153846154,25,53.0769230769231,69.6153846153846,99.6153846153846,0.769230769230769,22.6923076923077,48.8461538461538,74.2307692307692,98.8461538461538,1.53846153846154,25.3846153846154,51.9230769230769,72.6923076923077,99.6153846153846,1.15384615384615,23.0769230769231,51.5384615384615,76.1538461538462,100,0.384615384615385,26.5384615384615,42.6923076923077,70.7692307692308,98.8461538461538,0.769230769230769,23.4615384615385,49.6153846153846,73.4615384615385,98.8461538461538,0.384615384615385,26.9230769230769,50.3846153846154,75.7692307692308,100,2.30769230769231,21.1538461538462,44.2307692307692,72.3076923076923,98.0769230769231,0.384615384615385,24.2307692307692,54.2307692307692,73.8461538461538,98.8461538461538,1.15384615384615,18.8461538461538,35.7692307692308,70,100,3.46153846153846,31.5384615384615,52.3076923076923,75.3846153846154,99.6153846153846,1.15384615384615,26.9230769230769,52.6923076923077,75.7692307692308,100,0.769230769230769,22.3076923076923,49.6153846153846,75.3846153846154,98.8461538461538,0.384615384615385,15.3846153846154,37.3076923076923,53.8461538461538,99.6153846153846
